C23O3MCPAN,1,C6H7NO8,221.1217,PAN,xx,OXN;PAN,!DSDEP 
TLEMUCO,1,C7H9O5,173.1434,xx,xx,xx,! 
PRCOOMO2,1,C5H9O4,133.1226,xx,xx,RO2,! 
C511CO3,1,C6H7O5,159.1168,xx,xx,RO2,! 
T123CAT1O2,1,C9H11O3,167.1818,xx,xx,RO2,! 
METHCOACET,1,C4H6O3,102.0886,xx,xx,xx,! 
PXYLNO3,1,C8H9NO3,167.1620,xx,xx,xx,! 
CL12PRAOOH,1,C3H6Cl2O2,144.9845,xx,xx,xx,! 
KLIMONIC,1,C8H12O5,188.1779,xx,xx,xx,! 
TLEMUCCO3,1,C7H7O5,171.1275,xx,xx,RO2,! 
MC6CO2OOH,1,C7H10O4,158.1519,xx,xx,xx,! 
C107O,1,C10H15O3,183.2243,xx,xx,xx,! 
HCOCO,1,C2HO2,57.0281,xx,xx,xx,! 
MALDIALO,1,C4H5O4,117.0801,xx,xx,xx,! 
C96NO3,1,C9H15NO4,201.2197,xx,xx,xx,! 
C526O2,1,C5H9O6,165.1214,xx,xx,RO2,! 
NT124L1O2,1,C9H10NO4,196.1800,xx,xx,RO2,! 
DNT124LO,1,C9H11N2O9,291.1916,xx,xx,xx,! 
C143OOH,1,C14H24O5,272.3374,xx,xx,xx,! 
M2BUOL2OOH,1,C5H12O3,120.1470,xx,xx,xx,! 
TM124OOH,1,C9H12O2,152.1904,xx,xx,xx,! 
MXYMUCO2,1,C8H11O6,203.1693,xx,xx,RO2,! 
HO2C54CO2H,1,C6H12O3,132.1577,xx,xx,xx,! 
C58NO3CO2H,1,C5H9NO7,195.1275,xx,xx,xx,! 
MXYMUCOH,1,C8H12O5,188.1779,xx,xx,xx,! 
C7DCCO2,1,C7H9O3,141.1446,xx,xx,xx,! 
C7DCCO3,1,C7H9O4,157.1440,xx,xx,RO2,! 
C116CO,1,C11H16O3,196.2429,xx,xx,xx,! 
C821O2,1,C7H9O5,173.1434,xx,xx,RO2,! 
C531O,1,C5H5O4,129.0908,xx,xx,xx,! 
C6H5O,1,C6H5O,93.1033,xx,xx,xx,! 
C512OOH,1,C5H8O4,132.1146,xx,xx,xx,! 
HCOC5,1,C5H8O2,100.1158,xx,xx,xx,! 
C113NO3,1,C11H21NO5,247.2881,xx,xx,xx,! 
MBKCOOHOOH,1,C6H10O5,162.1406,xx,xx,xx,! 
PHIC3OOH,1,C9H12O2,152.1904,xx,xx,xx,! 
C7EDCO2,1,C7H11O5,175.1592,xx,xx,RO2,! 
EPXMKTCO2H,1,C6H8O4,144.1253,xx,xx,xx,! 
PBFUO2,1,C7H11O5,175.1592,xx,xx,RO2,! 
BCKBO2,1,C14H23O4,255.3300,xx,xx,RO2,! 
C4MOHOCO3,1,C6H9O5,161.1327,xx,xx,RO2,! 
TLFUO2,1,C5H7O5,147.1061,xx,xx,RO2,! 
C139OH,1,C13H22O4,242.3114,xx,xx,xx,! 
H2MC5NO3,1,C6H13NO4,163.1717,xx,xx,xx,! 
IPEANO3,1,C5H11NO3,133.1457,xx,xx,xx,! 
OCCOHCOH,1,C3H6O3,90.0779,xx,xx,xx,! 
NDNIPBZLO2,1,C9H10N3O12,352.1886,xx,xx,RO2,! 
NDNMXYOLO2,1,C8H8N3O12,338.1620,xx,xx,RO2,! 
C622O2,1,C6H11O3,131.1497,xx,xx,RO2,! 
OCCOHCO2,1,C3H5O4,105.0694,xx,xx,RO2,! 
C59O2,1,C5H9O5,149.1220,xx,xx,RO2,! 
TLFUOH,1,C5H8O4,132.1146,xx,xx,xx,! 
C139O2,1,C13H21O5,257.3028,xx,xx,RO2,! 
C112O2,1,C11H21O4,217.2820,xx,xx,RO2,! 
NMXYFUO2,1,C6H8NO7,206.1302,xx,xx,RO2,! 
MTBEACHOO,1,C5H9O3,117.1232,xx,xx,xx,! 
CHCL2PAN,1,C2HCl2NO5,189.9390,PAN,xx,OXN;PAN,!DSDEP 
C23O3MCO3H,1,C6H8O6,176.1241,xx,xx,xx,! 
BCKBOO,1,C14H22O4,254.3221,xx,xx,xx,! 
C7EDCOH,1,C7H12O4,160.1678,xx,xx,xx,! 
HPNC524CO,1,C5H9NO8,211.1269,xx,xx,xx,! 
PBFUOH,1,C7H12O4,160.1678,xx,xx,xx,! 
ACCOMECHO,1,C5H6O4,130.0987,xx,xx,xx,! 
COO2C3CO3,1,C4H5O5,133.0795,xx,xx,RO2,! 
OXYLO,1,C8H9O,121.1565,xx,xx,xx,! 
HMVKBO2,1,C4H7O4,119.0960,xx,xx,RO2,! 
IPRACBCO2H,1,C5H8O4,132.1146,xx,xx,xx,! 
BIACET,1,C4H6O2,86.0892,xx,xx,xx,! 
DMEBMUPAN,1,C10H13NO7,259.2127,PAN,xx,OXN;PAN,!DSDEP 
APINAO2,1,C10H17O3,185.2402,xx,xx,RO2,! 
HCOCO3H,1,C2H2O4,90.0349,xx,xx,xx,! 
NOXYOLOOH,1,C8H11NO8,249.1748,xx,xx,xx,! 
OXYBPEROOH,1,C8H12O5,188.1779,xx,xx,xx,! 
C3ME3CHOO2,1,C5H9O3,117.1232,xx,xx,RO2,! 
C7MOCOCO3H,1,C9H12O6,216.1880,xx,xx,xx,! 
DETLBIPRO,1,C11H17O4,213.2503,xx,xx,xx,! 
C64O,1,C6H11O3,131.1497,xx,xx,xx,! 
M33C3CHO,1,C6H12O,100.1589,xx,xx,xx,! 
NOETOL1O2,1,C9H10NO4,196.1800,xx,xx,RO2,! 
PRONOCOMO2,1,C5H7O5,147.1061,xx,xx,RO2,! 
LIMONONIC,1,C10H16O3,184.2322,xx,xx,xx,! 
C65NO36OOH,1,C6H13NO5,179.1711,xx,xx,xx,! 
NBPINBO,1,C10H16NO4,214.2383,xx,xx,xx,! 
NC91CO3H,1,C10H15NO6,245.2292,xx,xx,xx,! 
C4MOHOCO3H,1,C6H10O5,162.1406,xx,xx,xx,! 
ENCATECOOH,1,C8H11NO9,265.1742,xx,xx,xx,! 
EOX2EOLBO,1,C4H9O3,105.1125,xx,xx,xx,! 
C5CO34CO3,1,C6H7O5,159.1168,xx,xx,RO2,! 
PBZQCO,1,C6H4O4,140.0936,xx,xx,xx,! 
C86O,1,C8H13O3,157.1870,xx,xx,xx,! 
PRCOOPRONE,1,C7H12O3,144.1684,xx,xx,xx,! 
NONO,1,C9H19O,143.2466,xx,xx,xx,! 
CH3OOH,1,CH4O2,48.0413,xx,xx,xx,! 
CH3SCH2OOH,1,C2H6O2S,94.1328,xx,xx,xx,! 
H2MC5O,1,C6H13O2,117.1662,xx,xx,xx,! 
CH2CLO,1,CH2ClO,65.4790,xx,xx,xx,! 
CO3C85O,1,C8H15O2,143.2035,xx,xx,xx,! 
CH2CL2,1,CH2Cl2,84.9326,xx,xx,xx,! 
PHENO,1,C6H7O5,159.1168,xx,xx,xx,! 
IPRACBNO3,1,C5H9NO5,163.1287,xx,xx,xx,! 
C2H6,1,C2H6,30.0690,xx,xx,xx,! 
C2H4,1,C2H4,28.0532,xx,xx,xx,! 
C2H2,1,C2H2,26.0373,xx,xx,xx,! 
C6CO2M2OH,1,C6H10O4,146.1412,xx,xx,xx,! 
CO13C4OH,1,C4H6O3,102.0886,xx,xx,xx,! 
HM33C3O,1,C5H11O2,103.1396,xx,xx,xx,! 
MPRBNO3CO3,1,C4H6NO6,164.0935,xx,xx,RO2,! 
C626CHO,1,C7H10O3,142.1525,xx,xx,xx,! 
OXYMUCPAN,1,C8H9NO7,231.1596,PAN,xx,OXN;PAN,!DSDEP 
C728OH,1,C7H14O4,162.1837,xx,xx,xx,! 
C712OOH,1,C7H14O4,162.1837,xx,xx,xx,! 
INANCO,1,C5H8N2O8,224.1256,xx,xx,xx,! 
NC728O2,1,C7H12NO7,222.1727,xx,xx,RO2,! 
CH3COCLOOH,1,C3H5ClO3,124.5230,xx,xx,xx,! 
C4NO3COOOH,1,C4H7NO6,165.1015,xx,xx,xx,! 
C133O,1,C13H21O5,257.3028,xx,xx,xx,! 
CBUT2ENE,1,C4H8,56.1063,xx,xx,xx,! 
DNOXYOL,1,C8H8N2O5,212.1595,xx,xx,xx,! 
C65NO3PAN,1,C6H10N2O8,238.1522,PAN,xx,OXN;PAN,!DSDEP 
NDNOETOLO2,1,C9H10N3O12,352.1886,xx,xx,RO2,! 
COO2C3CO3H,1,C4H6O5,134.0874,xx,xx,xx,! 
HM2C43CO3H,1,C6H12O4,148.1571,xx,xx,xx,! 
CO1H63OOH,1,C6H12O4,148.1571,xx,xx,xx,! 
NC728OH,1,C7H13NO6,207.1812,xx,xx,xx,! 
HO3C5OOH,1,C5H12O3,120.1470,xx,xx,xx,! 
C728O2,1,C7H13O5,177.1751,xx,xx,RO2,! 
HO14CO2C4,1,C4H8O3,104.1045,xx,xx,xx,! 
MO2EOLAOOH,1,C3H8O4,108.0932,xx,xx,xx,! 
HO2C54OOH,1,C5H12O3,120.1470,xx,xx,xx,! 
C41NO3,1,C4H7NO6,165.1015,xx,xx,xx,! 
C928OH,1,C9H16O3,172.2215,xx,xx,xx,! 
PPN,1,C3H5NO5,135.0755,xx,xx,PAN,! 
PXYLAL,1,C8H8O,120.1485,xx,xx,xx,! 
CO1C6O2,1,C6H11O3,131.1497,xx,xx,RO2,! 
HEX3ONDOOH,1,C6H12O3,132.1577,xx,xx,xx,! 
C727O2,1,C7H11O4,159.1598,xx,xx,RO2,! 
IPBENZO2,1,C9H11O2,151.1824,xx,xx,RO2,! 
C915OOH,1,C9H14O4,186.2051,xx,xx,xx,! 
TBUT2ENE,1,C4H8,56.1063,xx,xx,xx,! 
CO36C9,1,C9H16O2,156.2221,xx,xx,xx,! 
CO1C6OH,1,C6H12O2,116.1583,xx,xx,xx,! 
IPBENZOL,1,C9H12O,136.1910,xx,xx,xx,! 
MALANHYO,1,C4H3O5,131.0636,xx,xx,xx,! 
CHOOMCO3H,1,C3H4O5,120.0609,xx,xx,xx,! 
TM124BCO2H,1,C9H10O2,150.1745,xx,xx,xx,! 
DNT124LO2,1,C9H11N2O10,307.1910,xx,xx,RO2,! 
MO2EOLBOOH,1,C3H8O4,108.0932,xx,xx,xx,! 
NDNIPBLOOH,1,C9H11N3O12,353.1965,xx,xx,xx,! 
H2M5C65NO3,1,C7H15NO4,177.1983,xx,xx,xx,! 
NPBNZ1O,1,C9H10NO3,180.1806,xx,xx,xx,! 
PBENZOLOH,1,C9H14O5,202.2045,xx,xx,xx,! 
PETOLOH,1,C9H14O5,202.2045,xx,xx,xx,! 
NEBFUO,1,C6H8NO6,190.1308,xx,xx,xx,! 
NC4DCO2H,1,C4H3NO5,145.0703,xx,xx,xx,! 
BR,1,BR,xx,xx,xx,xx,! 
PETLMUCO3H,1,C9H12O5,200.1886,xx,xx,xx,! 
C116CO2H,1,C12H18O4,226.2689,xx,xx,xx,! 
C42NO33O,1,C4H8NO4,134.1106,xx,xx,xx,! 
C914OOH,1,C9H12O5,200.1886,xx,xx,xx,! 
LMLKAO2,1,C9H13O5,201.1965,xx,xx,RO2,! 
APINCO,1,C10H17O2,169.2408,xx,xx,xx,! 
LMLKAOH,1,C9H14O4,186.2051,xx,xx,xx,! 
CHOC4OHOOH,1,C5H10O4,134.1305,xx,xx,xx,! 
IPRBQOH,1,C9H12O4,184.1892,xx,xx,xx,! 
CH3SO2OOH,1,CH4O4S,112.1051,xx,xx,xx,! 
EPXMALKT,1,C6H8O3,128.1259,xx,xx,xx,! 
C620O,1,C6H7O4,143.1174,xx,xx,xx,! 
MNO3COC4O2,1,C6H10NO6,192.1467,xx,xx,RO2,! 
IPEAO2,1,C5H11O2,103.1396,xx,xx,RO2,! 
PBENZOLO2,1,C9H13O6,217.1959,xx,xx,RO2,! 
APINENE,1,C10H16,136.2340,xx,xx,xx,! 
CHEXO2,1,C6H11O2,115.1503,xx,xx,RO2,! 
C45O,1,C4H7O,71.0978,xx,xx,xx,! 
C6PAN18,1,C6H11NO5,177.1552,PAN,xx,OXN;PAN,!DSDEP 
C6PAN19,1,C6H11NO6,193.1546,PAN,xx,OXN;PAN,!DSDEP 
HEXBOOH,1,C6H14O2,118.1742,xx,xx,xx,! 
C6PAN10,1,C6H11NO5,177.1552,PAN,xx,OXN;PAN,!DSDEP 
C6PAN11,1,C6H11NO6,193.1546,PAN,xx,OXN;PAN,!DSDEP 
C6PAN12,1,C6H9NO6,191.1388,PAN,xx,OXN;PAN,!DSDEP 
C6PAN13,1,C6H11NO6,193.1546,PAN,xx,OXN;PAN,!DSDEP 
C6PAN14,1,C6H11NO6,193.1546,PAN,xx,OXN;PAN,!DSDEP 
C6PAN15,1,C6H11NO5,177.1552,PAN,xx,OXN;PAN,!DSDEP 
C6PAN16,1,C6H9NO6,191.1388,PAN,xx,OXN;PAN,!DSDEP 
C6PAN17,1,C6H11NO5,177.1552,PAN,xx,OXN;PAN,!DSDEP 
C916O2,1,C9H13O5,201.1965,xx,xx,RO2,! 
PGLYOX,1,C5H8O2,100.1158,xx,xx,xx,! 
C6H5CH2OH,1,C7H8O,108.1378,xx,xx,xx,! 
C23O3EOH,1,C6H10O4,146.1412,xx,xx,xx,! 
ACCOCOMEO,1,C5H5O5,145.0902,xx,xx,xx,! 
C23O3EO2,1,C6H9O5,161.1327,xx,xx,RO2,! 
M2BKBOOH,1,C6H12O3,132.1577,xx,xx,xx,! 
C6H5CH2O2,1,C7H7O2,123.1293,xx,xx,RO2,! 
C916OH,1,C9H14O4,186.2051,xx,xx,xx,! 
C4M2NO32O,1,C5H10NO4,148.1372,xx,xx,xx,! 
HM33C4OOH,1,C6H14O3,134.1736,xx,xx,xx,! 
C919OOH,1,C9H14O5,202.2045,xx,xx,xx,! 
EPXDLCO3H,1,C4H4O5,132.0716,xx,xx,xx,! 
LIMALOOH,1,C10H18O5,218.2469,xx,xx,xx,! 
NC2OO,1,C2H3NO5,121.0489,xx,xx,xx,! 
LIMALOOA,1,C9H14O4,186.2051,xx,xx,xx,! 
OXYQO,1,C8H9O4,169.1547,xx,xx,xx,! 
NLIMALOOH,1,C10H17NO7,263.2445,xx,xx,xx,! 
IC4H9O2,1,C4H9O2,89.1131,xx,xx,RO2,! 
PBZMUCCO,1,C9H12O5,200.1886,xx,xx,xx,! 
C914CO,1,C9H10O4,182.1733,xx,xx,xx,! 
CHOOCHO,1,C2H2O3,74.0355,xx,xx,xx,! 
C515O,1,C5H5O4,129.0908,xx,xx,xx,! 
TM124MUPAN,1,C9H11NO7,245.1861,PAN,xx,OXN;PAN,!DSDEP 
NEBNZOLO,1,C8H10NO7,232.1675,xx,xx,xx,! 
C813OH,1,C8H14O5,190.1938,xx,xx,xx,! 
C918CO3,1,C10H15O4,199.2237,xx,xx,RO2,! 
DM35EBO2,1,C10H13O2,165.2090,xx,xx,RO2,! 
ACBUONEBO,1,C6H9O4,145.1333,xx,xx,xx,! 
PEBQOOH,1,C8H12O5,188.1779,xx,xx,xx,! 
NEOPO,1,C5H11O,87.1402,xx,xx,xx,! 
C131OOH,1,C13H22O4,242.3114,xx,xx,xx,! 
HOCO4C5OOH,1,C5H10O4,134.1305,xx,xx,xx,! 
PR2OHMOX,1,C4H10O2,90.1210,xx,xx,xx,! 
PETLBPROOH,1,C9H14O5,202.2045,xx,xx,xx,! 
C53NO32OOH,1,C5H11NO5,165.1445,xx,xx,xx,! 
IPECNO3,1,C5H11NO3,133.1457,xx,xx,xx,! 
HO36C12,1,C12H26O2,202.3336,xx,xx,xx,! 
C66CO,1,C6H10O3,130.1418,xx,xx,xx,! 
ACETC2H4O,1,C4H7O3,103.0966,xx,xx,xx,! 
C8OHCO2PAN,1,C9H11NO8,261.1855,PAN,xx,OXN;PAN,!DSDEP 
CCLNO3CO,1,C2H3ClNO4,140.5025,xx,xx,xx,! 
OXYLCO3,1,C8H7O3,151.1394,xx,xx,RO2,! 
C6HOCOOOH,1,C6H12O4,148.1571,xx,xx,xx,! 
HO2C54CHO,1,C6H12O2,116.1583,xx,xx,xx,! 
CO2C4CO2H,1,C5H8O3,116.1152,xx,xx,xx,! 
NDNT124OOH,1,C9H11N3O12,353.1965,xx,xx,xx,! 
C47CHO,1,C5H7NO6,177.1122,xx,xx,xx,! 
C618OOH,1,C6H10O4,146.1412,xx,xx,xx,! 
OETLBPROOH,1,C9H14O5,202.2045,xx,xx,xx,! 
MSA,1,CH4O3S,96.1057,xx,xx,xx,! 
CO2C4CO3,1,C5H7O4,131.1067,xx,xx,RO2,! 
C58AO,1,C5H9O4,133.1226,xx,xx,xx,! 
CO3C75O2,1,C7H13O3,145.1763,xx,xx,RO2,! 
CHOOCH2NO3,1,C2H3NO5,121.0489,xx,xx,xx,! 
C534O2,1,C5H7O7,179.1049,xx,xx,RO2,! 
C818OH,1,C8H14O4,174.1944,xx,xx,xx,! 
C720NO3,1,C7H11NO4,173.1665,xx,xx,xx,! 
NPEBQO,1,C8H8NO6,214.1522,xx,xx,xx,! 
C1012O,1,C10H17O3,185.2402,xx,xx,xx,! 
C818O2,1,C8H13O5,189.1858,xx,xx,RO2,! 
H3C2C4CO3H,1,C5H8O5,148.1140,xx,xx,xx,! 
C4COMOHOOH,1,C6H12O4,148.1571,xx,xx,xx,! 
TM123BOOH,1,C9H12O2,152.1904,xx,xx,xx,! 
IPMLNHY2OH,1,C7H10O5,174.1513,xx,xx,xx,! 
ECO3PAN,1,C6H5NO8,219.1058,PAN,xx,OXN;PAN,!DSDEP 
C533O,1,C5H7O5,147.1061,xx,xx,xx,! 
C61CO,1,C6H10O3,130.1418,xx,xx,xx,! 
C6M5CO2OOH,1,C7H10O4,158.1519,xx,xx,xx,! 
BCLKBOH,1,C14H22O4,254.3221,xx,xx,xx,! 
NC826OH,1,C8H13NO6,219.1919,xx,xx,xx,! 
C128OH,1,C12H20O4,228.2848,xx,xx,xx,! 
HEX3ONANO3,1,C6H11NO4,161.1558,xx,xx,xx,! 
BCLKBOC,1,C14H22O4,254.3221,xx,xx,xx,! 
M23C4O2,1,C6H13O2,117.1662,xx,xx,RO2,! 
CHOPRNO3,1,C3H5NO4,119.0761,xx,xx,xx,! 
C1011NO3,1,C10H17NO4,215.2463,xx,xx,xx,! 
HM22COCHO,1,C6H10O3,130.1418,xx,xx,xx,! 
PENTACID,1,C5H10O2,102.1317,xx,xx,xx,! 
MACROH,1,C4H8O3,104.1045,xx,xx,xx,! 
MACROO,1,C4H6O2,86.0892,xx,xx,xx,! 
ETHO2HNO3,1,C2H5NO5,123.0648,xx,xx,xx,! 
HM33C4OH,1,C6H14O2,118.1742,xx,xx,xx,! 
CH2OHCCLOH,1,C2H5ClO2,96.5129,xx,xx,xx,! 
C732CO3,1,C8H11O6,203.1693,xx,xx,RO2,! 
CH2OHCCLO2,1,C2H4ClO3,111.5044,xx,xx,RO2,! 
NBZQO2,1,C6H4NO7,202.0985,xx,xx,RO2,! 
HM33C4O2,1,C6H13O3,133.1656,xx,xx,RO2,! 
MACRO2,1,C4H7O4,119.0960,xx,xx,RO2,! 
C2H5CHOO,1,C3H6O2,74.0785,xx,xx,xx,! 
BOX2COMOH,1,C6H12O3,132.1577,xx,xx,xx,! 
NPETOL1O2,1,C9H10NO4,196.1800,xx,xx,RO2,! 
MXYOBPEROH,1,C8H10O4,170.1626,xx,xx,xx,! 
IPNCATECO2,1,C9H12NO9,278.1929,xx,xx,RO2,! 
DECNO3,1,C10H21NO3,203.2786,xx,xx,xx,! 
M23C4OH,1,C6H14O,102.1748,xx,xx,xx,! 
C4ECO2O,1,C6H9O3,129.1339,xx,xx,xx,! 
C128O2,1,C12H19O5,243.2763,xx,xx,RO2,! 
C822OOH,1,C8H14O3,158.1950,xx,xx,xx,! 
BCLKBO2,1,C14H21O5,269.3135,xx,xx,RO2,! 
IPEBO,1,C5H11O,87.1402,xx,xx,xx,! 
TOL1OHNO2,1,C7H7NO3,153.1354,xx,xx,xx,! 
EOX2ETB2OH,1,C4H10O3,106.1204,xx,xx,xx,! 
HO2C6O,1,C6H13O2,117.1662,xx,xx,xx,! 
CH3OCH2OOH,1,C2H6O3,78.0672,xx,xx,xx,! 
C731CO3H,1,C8H12O5,188.1779,xx,xx,xx,! 
MPRANO3OOH,1,C4H9NO5,151.1180,xx,xx,xx,! 
C59O,1,C5H9O4,133.1226,xx,xx,xx,! 
NBZQO,1,C6H4NO6,186.0991,xx,xx,xx,! 
C65O2,1,C6H9O4,145.1333,xx,xx,RO2,! 
CO2H3MCO3H,1,C5H8O5,148.1140,xx,xx,xx,! 
MECOACETO,1,C4H5O4,117.0801,xx,xx,xx,! 
HOIBUTCHO,1,C5H10O2,102.1317,xx,xx,xx,! 
PEBO2,1,C5H11O2,103.1396,xx,xx,RO2,! 
PEBOH,1,C5H12O,88.1482,xx,xx,xx,! 
NTM123OLO,1,C9H12NO7,246.1941,xx,xx,xx,! 
C65OH,1,C6H10O3,130.1418,xx,xx,xx,! 
C14O3IPCHO,1,C7H10O4,158.1519,xx,xx,xx,! 
DNEBNZLOOH,1,C8H10N2O10,294.1724,xx,xx,xx,! 
CCL3PAN,1,C2Cl3NO5,224.3841,PAN,xx,OXN;PAN,!DSDEP 
C61NO3,1,C6H11NO5,177.1552,xx,xx,xx,! 
HOCO3C54O2,1,C5H9O4,133.1226,xx,xx,RO2,! 
NBUTDAO,1,C4H6NO4,132.0947,xx,xx,xx,! 
MXNNCATCO2,1,C8H9N2O11,309.1639,xx,xx,RO2,! 
CLCOCLOOH,1,C2H2Cl2O3,144.9415,xx,xx,xx,! 
C1311O,1,C13H21O3,225.3040,xx,xx,xx,! 
C1012CO,1,C10H16O3,184.2322,xx,xx,xx,! 
C6COCHOCO3,1,C6H7O5,159.1168,xx,xx,RO2,! 
NC91PAN,1,C10H14N2O8,290.2268,PAN,xx,OXN;PAN,!DSDEP 
C3EDIALO,1,C5H7O3,115.1073,xx,xx,xx,! 
PTLQO,1,C7H7O4,155.1281,xx,xx,xx,! 
C89CO3H,1,C9H14O4,186.2051,xx,xx,xx,! 
CCL2CL2OOH,1,C2H2Cl4O2,199.8481,xx,xx,xx,! 
HMVKAO,1,C4H7O3,103.0966,xx,xx,xx,! 
IPBZBIPRO2,1,C9H13O5,201.1965,xx,xx,RO2,! 
C927OOH,1,C9H16O4,188.2209,xx,xx,xx,! 
CL12PAN,1,C3H3Cl2NO5,203.9656,PAN,xx,OXN;PAN,!DSDEP 
OET1O2,1,C9H11O2,151.1824,xx,xx,RO2,! 
HO24C4CO3H,1,C5H10O5,150.1299,xx,xx,xx,! 
C510O2,1,C5H8NO7,194.1195,xx,xx,RO2,! 
INB1NBCHO,1,C5H8N2O8,224.1256,xx,xx,xx,! 
C715O2,1,C7H9O5,173.1434,xx,xx,RO2,! 
C67OH,1,C6H12O3,132.1577,xx,xx,xx,! 
C7ADICARB,1,C7H10O2,126.1531,xx,xx,xx,! 
C1211CO2H,1,C13H20O5,256.2949,xx,xx,xx,! 
MTBEBNO3,1,C5H11NO4,149.1451,xx,xx,xx,! 
PXCATECOOA,1,C8H10O5,186.1620,xx,xx,xx,! 
C1014O2,1,C10H17O5,217.2390,xx,xx,RO2,! 
HC3CO3,1,C4H5O4,117.0801,xx,xx,RO2,! 
C2CL2OHO2,1,C2H3Cl2O3,145.9494,xx,xx,RO2,! 
HO124C5,1,C5H12O3,120.1470,xx,xx,xx,! 
C4OCCOHCOH,1,C4H8O3,104.1045,xx,xx,xx,! 
C135O,1,C13H17O7,285.2699,xx,xx,xx,! 
C1011CO,1,C10H16O2,168.2328,xx,xx,xx,! 
MO2EOLA2OH,1,C3H8O3,92.0938,xx,xx,xx,! 
C96OH,1,C9H16O2,156.2221,xx,xx,xx,! 
C5NO3CO4O2,1,C5H8NO6,178.1201,xx,xx,RO2,! 
C96O2,1,C9H15O3,171.2136,xx,xx,RO2,! 
C5NO3CO4OH,1,C5H9NO5,163.1287,xx,xx,xx,! 
CO2M3C4CO3,1,C6H9O4,145.1333,xx,xx,RO2,! 
PECOOH,1,C5H12O2,104.1476,xx,xx,xx,! 
C4NO3OCO,1,C4H6NO5,148.0941,xx,xx,xx,! 
C51CO3H,1,C6H10O4,146.1412,xx,xx,xx,! 
C4OCCOHCO2,1,C4H7O4,119.0960,xx,xx,RO2,! 
DEC3ONE,1,C10H20O,156.2652,xx,xx,xx,! 
C113O,1,C11H21O3,201.2826,xx,xx,xx,! 
NPXYFUO2,1,C5H6NO7,192.1036,xx,xx,RO2,! 
CH3CHCLO,1,C2H4ClO,79.5056,xx,xx,xx,! 
LIMALBCO,1,C10H14O3,182.2164,xx,xx,xx,! 
TM124OLO2,1,C9H13O6,217.1959,xx,xx,RO2,! 
C918PAN,1,C10H15NO6,245.2292,PAN,xx,OXN;PAN,!DSDEP 
HO3C126O2,1,C12H25O3,217.3251,xx,xx,RO2,! 
PTLQOH,1,C7H8O4,156.1360,xx,xx,xx,! 
C4CHOBO2,1,C5H9O3,117.1232,xx,xx,RO2,! 
C821OOH,1,C7H10O5,174.1513,xx,xx,xx,! 
C622OOH,1,C6H12O3,132.1577,xx,xx,xx,! 
C4CO2O,1,C4H5O3,101.0807,xx,xx,xx,! 
C1210PAN,1,C13H19NO7,301.2925,PAN,xx,OXN;PAN,!DSDEP 
M22C3CHO,1,C6H12O,100.1589,xx,xx,xx,! 
HO2C5O2,1,C5H11O3,119.1390,xx,xx,RO2,! 
HC4PAN,1,C5H7NO6,177.1122,PAN,xx,OXN;PAN,!DSDEP 
C6NO3CO4OH,1,C6H11NO5,177.1552,xx,xx,xx,! 
HO2C5OH,1,C5H12O2,104.1476,xx,xx,xx,! 
ECATEC1O,1,C8H9O2,137.1559,xx,xx,xx,! 
CHEXNO3,1,C6H11NO3,145.1564,xx,xx,xx,! 
CO25C6O,1,C6H9O3,129.1339,xx,xx,xx,! 
C923OOH,1,C9H16O3,172.2215,xx,xx,xx,! 
HEX2ONBOOH,1,C6H12O3,132.1577,xx,xx,xx,! 
PEBOOH,1,C5H12O2,104.1476,xx,xx,xx,! 
PTLQO2,1,C7H7O5,171.1275,xx,xx,RO2,! 
HO2CO4C5,1,C5H10O2,102.1317,xx,xx,xx,! 
TM124OLOH,1,C9H14O5,202.2045,xx,xx,xx,! 
C137NO3,1,C13H21NO5,271.3095,xx,xx,xx,! 
CLETO3,1,C2H2ClO3,109.4885,xx,xx,RO2,! 
HO1C6NO3,1,C6H13NO4,163.1717,xx,xx,xx,! 
C1011CO2H,1,C11H18O3,198.2588,xx,xx,xx,! 
C924OH,1,C9H16O3,172.2215,xx,xx,xx,! 
C830PAN,1,C9H13NO6,231.2026,PAN,xx,OXN;PAN,!DSDEP 
C920PAN,1,C10H15NO7,261.2286,PAN,xx,OXN;PAN,!DSDEP 
NMBOBO,1,C5H10NO5,164.1366,xx,xx,xx,! 
PR2OHMOOOH,1,C4H10O4,122.1198,xx,xx,xx,! 
C53OH2OOH,1,C5H12O3,120.1470,xx,xx,xx,! 
PROH2MOX,1,C4H10O3,106.1204,xx,xx,xx,! 
C622O,1,C6H11O2,115.1503,xx,xx,xx,! 
APINAO,1,C10H17O2,169.2408,xx,xx,xx,! 
C924O2,1,C9H15O4,187.2130,xx,xx,RO2,! 
DMPHO2,1,C8H9O2,137.1559,xx,xx,RO2,! 
C126OH,1,C12H20O2,196.2860,xx,xx,xx,! 
IPRHOCO3H,1,C4H8O4,120.1039,xx,xx,xx,! 
ETHFORMNO3,1,C3H5NO5,135.0755,xx,xx,xx,! 
DIEKBOOH,1,C5H10O3,118.1311,xx,xx,xx,! 
C619O2,1,C6H7O4,143.1174,xx,xx,RO2,! 
CL12PRCOH,1,C3H6Cl2O,128.9851,xx,xx,xx,! 
PBZMUCO,1,C9H13O5,201.1965,xx,xx,xx,! 
NOPINBO,1,C9H13O2,153.1983,xx,xx,xx,! 
